Company,Project,Task,Status,Task Owner,Due Date,
ICC,Slider Testing,"Approve slider mockup design",Complete,Aarti Sura,None Set,
ICC,Lead-Gate Build,"Research Implementation Possibilities in Pardot",Complete,James Kotecki,2013-05-15,
ICC,Lead-Gate Build,"Create Implementation Plan For Lead Gated Content",Not Complete,Aarti Sura,None Set,
ICC,Lead-Gate Build,"Review Strategy And Implementation Plan With Client",Not Complete,Aarti Sura,None Set,
ICC,Lead-Gate Build,"Work With Client To Implement Lead-Gated Content Per Implementation Plan",Not Complete,Aarti Sura,None Set,
ICC,Pardot Integration,"Meet With Phil Re: Keyword Attribution",Complete,Aarti Sura,2013-06-06,
ICC,Pardot Integration,"Follow Up With Phil On Scheduling Pardot Demo",Complete,Jeff Cooper,2013-05-10,
ICC,Pardot Integration,"Pardot walkthrough with Phil",Complete,Jeff Cooper,2013-05-14,
ICC,Pardot Integration,"Pardot Campaign Attribution Troubleshooting",Complete,Jeff Cooper,2013-05-17,
ICC,Pardot Integration,"Meeting w/Phil re:Troubleshoot Integration",Complete,Jeff Cooper,2013-05-01,
ICC,Pardot Integration,"Tag AW Keywords With Pardot ID",Complete,Jeff Cooper,2013-04-08,
ICC,Pardot Integration,"Tag AW Keywords and Ad Copy With UTM Params",Complete,Jeff Cooper,2013-04-08,
ICC,Pardot Integration,"Identify best time for Tuesday Pardot connection",Complete,Jeff Cooper,2013-04-08,
ICC,Pardot Integration,"Follow Up With Phil Confirming Switch",Complete,Jeff Cooper,2013-04-08,
ICC,Social Management Rec,"Create Step-By-Step Social Promotion Guidelines For New Content Promotion",Complete,Nolan Ether,2013-06-06,
ICC,Social Management Rec,"Send Social Media Guide to Arti (once received from Diane)",Complete,Nolan Ether,2013-06-06,
ICC,Social Management Rec,"Proofread Social Media Guide",Complete,Diane Pulvino,2013-06-06,
ICC,Social Management Rec,"Review Guidelines With Client",Complete,Aarti Sura,2013-06-25,
ICC,Video Recipe Contest,"Create Contest Concept, Implementation And Promotion Plan",Not Complete,James Kotecki,None Set,
ICC,Video Recipe Contest,"Draft Creative Concepts For Video Recipe Contest",Not Complete,Nuno,None Set,
ICC,Video Recipe Contest,"Review Contet Concept And Implementation / Promotion Plan With Client",Not Complete,Aarti Sura,None Set,
ICC,Asana Setup,"Coordinate Call With ICC Management Team",Complete,Aarti Sura,2013-05-22,
ICC,Asana Setup,"Host Demo with Maggie Campbell",Complete,Jeff Cooper,2013-05-01,
ICC,Alumni Webinar,"Follow-up on webinar email follow-up",Complete,James Kotecki,2013-06-12,
ICC,Alumni Webinar,"Write a webinar step-by-step plan",Complete,James Kotecki,2013-06-11,
ICC,Alumni Webinar,"Webinar follow-up marketing follow-up edits",Complete,James Kotecki,2013-06-18,
ICC,Alumni Webinar,"Update on webinar registrations",Complete,James Kotecki,2013-05-31,
ICC,Alumni Webinar,"Update on webinar registrations",Complete,James Kotecki,2013-06-03,
ICC,Alumni Webinar,"Update on webinar registrations",Complete,James Kotecki,2013-06-04,
ICC,Alumni Webinar,"Make final corrections to proofed PDF",Complete,Nuno,2013-06-03,
ICC,Alumni Webinar,"Update webinar presentation",Complete,Nuno,2013-05-31,
ICC,Alumni Webinar,"Proof webinar presentation",Complete,Diane Pulvino,2013-06-03,
ICC,Alumni Webinar,"Change webinar as per Melanie's instructions",Complete,James Kotecki,2013-05-23,
ICC,Alumni Webinar,"Improve design of current alumni webinar doc",Complete,Nuno,2013-05-28,
ICC,Alumni Webinar,"Follow up with ICC Restaurant Management team",Complete,James Kotecki,2013-05-31,
ICC,Alumni Webinar,"Approve webinar new design",Complete,Aarti Sura,2013-05-28,
ICC,Alumni Webinar,"Walk through with Peggy Chung, GM at L'Ecole",Complete,James Kotecki,2013-05-23,
ICC,Alumni Webinar,"Webinar run-through",Complete,James Kotecki,2013-06-03,
ICC,Alumni Webinar,"Send Curt copy of final deck",Complete,James Kotecki,2013-06-03,
ICC,Alumni Webinar,"Host Webinar",Complete,zach@threeshipsmedia.com,2013-06-04,
ICC,Alumni Webinar,"Follow Up Report",Complete,James Kotecki,2013-06-07,
ICC,Alumni Webinar,"Send Success Email and Webinar Report",Complete,Aarti Sura,2013-06-10,
ICC,Alumni Webinar,"Preview webinar content with Melanie",Complete,James Kotecki,2013-05-23,
ICC,Online Tour,"Review Current Video Content",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Write Script",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Select Host",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Host And Script Approval",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Coordinate Timing With ICC Management",Not Complete,Aarti Sura,None Set,
ICC,Online Tour,"Determine Vender To Shoot Video (TSM v Outsourced)",Not Complete,Aarti Sura,None Set,
ICC,Online Tour,"Determine Vendor For Edits (TSM or Outsourced)",Not Complete,Aarti Sura,None Set,
ICC,Online Tour,"Shoot Tour",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Edit Tour",Not Complete,James Kotecki,None Set,
ICC,Online Tour,"Post Tour To Video Page And Promote",Not Complete,James Kotecki,None Set,
ICC,Google Hangouts,"Test out Google+ Hangout w/ Amanda",Complete,James Kotecki,2013-06-24,
ICC,Google Hangouts,"Test Google Hangouts email in Pardot spam filter",Complete,James Kotecki,2013-05-31,
ICC,Google Hangouts,"Revise due dates once Hangout date has been confirmed",Complete,James Kotecki,2013-05-22,
ICC,Google Hangouts,"Build promotional landing page",Complete,Aarti Sura,2013-05-28,
ICC,Google Hangouts,"Launch promotional landing page",Complete,Aarti Sura,2013-05-29,
ICC,Google Hangouts,"Set up Google + profile for Hangout",Complete,James Kotecki,2013-06-05,
ICC,Google Hangouts,"Promote the Google Hangout contest using Promoted Posts",Complete,Jeff Cooper,2013-06-07,
ICC,Google Hangouts,"Promote the Google Hangout contest using Promoted Posts",Complete,Jeff Cooper,2013-06-08,
ICC,Google Hangouts,"Promote the Google Hangout contest using Promoted Posts",Complete,Jeff Cooper,2013-06-13,
ICC,Google Hangouts,"Promote the Google Hangout contest using Promoted Posts",Complete,Jeff Cooper,2013-06-14,
ICC,Google Hangouts,"Promote the Google Hangout contest using Promoted Posts",Complete,Jeff Cooper,2013-06-17,
ICC,Google Hangouts,"Check leads and tell Maggie & Amanda",Complete,James Kotecki,2013-06-17,
ICC,Google Hangouts,"Follow up on email marketing with Melanie",Complete,James Kotecki,2013-06-13,
ICC,Google Hangouts,"Check lead numbers",Complete,James Kotecki,2013-06-14,
ICC,Google Hangouts,"Write email specifically for Spanish leads and revise email strategy",Complete,James Kotecki,2013-06-11,
ICC,Google Hangouts,"Confirm whether we should add current Spanish leads into applicant pool",Complete,James Kotecki,2013-06-10,
ICC,Google Hangouts,"Confirm winner participation and technical capabilities",Complete,James Kotecki,2013-06-25,
ICC,Google Hangouts,"Prepare a speaking order based on questions of participants",Complete,James Kotecki,2013-06-25,
ICC,Google Hangouts,"Support participants, José Andrés, and moderator as Hangout goes live",Complete,James Kotecki,2013-06-26,
ICC,Google Hangouts,"Follow-up report on Google Hangout",Complete,James Kotecki,2013-06-27,
ICC,Google Hangouts,"Consider submitting story to Google+ stories",Complete,James Kotecki,2013-06-27,
ICC,Social Quiz Campaign,"need to know exactly what client needs to do to launch",Complete,Nolan Ether,2013-05-20,
ICC,Social Quiz Campaign,"Get ICC FB login credentials",Complete,Aarti Sura,2013-05-16,
ICC,Social Quiz Campaign,"Write initial draft of quiz questions and answer",Complete,James Kotecki,2013-05-17,
ICC,Social Quiz Campaign,"Determine info required in lead form",Complete,Aarti Sura,2013-05-17,
ICC,Social Quiz Campaign,"Source images for each answer choice",Complete,James Kotecki,2013-05-17,
ICC,Social Quiz Campaign,"Approval of quiz content",Not Complete,Aarti Sura,None Set,
ICC,Social Quiz Campaign,"Send quiz content to Nolan",Not Complete,Aarti Sura,None Set,
ICC,Social Quiz Campaign,"Quiz ready to launch",Not Complete,Nolan Ether,None Set,
ICC,Social Quiz Campaign,"Launch quiz",Not Complete,Aarti Sura,None Set,
ICC,Social Quiz Campaign,"Promote quiz via promoted posts",Not Complete,Aarti Sura,None Set,
ICC,Social Quiz Campaign,"Recommendation for Quiz App Implementation",Complete,Nolan Ether,2013-05-15,
ICC,Display Campaign,"Ask Phil to pull all records for display campaign",Complete,Aarti Sura,2013-05-30,
ICC,Display Campaign,"Get Approval for 2 Book Ads",Complete,James Kotecki,2013-05-16,
ICC,Display Campaign,"Build out campaign in AdWords",Complete,Jeff Cooper,2013-05-15,
ICC,Display Campaign,"Landing page copy and image creation",Complete,James Kotecki,2013-05-15,
ICC,Display Campaign,"Create new ad and copy concept",Complete,James Kotecki,2013-05-15,
ICC,Display Campaign,"Create ad",Complete,Nolan Ether,2013-05-15,
ICC,Display Campaign,"Work with Phil to get LP live",Complete,Aarti Sura,2013-05-21,
ICC,Display Campaign,"Get approval of new LP copy and ads based on client's requests",Complete,James Kotecki,2013-05-20,
ICC,Display Campaign,"Work with Client on how we get book distribution list fulfilled",Complete,Aarti Sura,2013-05-21,
ICC,Display Campaign,"Launch display campaign",Complete,Jeff Cooper,2013-05-22,
ICC,Display Campaign,"Make changes to LP copy in VWO",Complete,James Kotecki,2013-05-21,
ICC,Sous-Chef contest,"Approve sous chef LP and marketing copy",Complete,James Kotecki,2013-05-23,
ICC,Sous-Chef contest,"Proof-read sous-chef marketing copy",Complete,Diane Pulvino,2013-05-21,
ICC,Sous-Chef contest,"Write copy for and design promotional landing page",Complete,James Kotecki,2013-05-21,
ICC,Sous-Chef contest,"Draft blog post for Sous Chef for {Dean}",Complete,James Kotecki,2013-05-21,
ICC,Sous-Chef contest,"Build promotional landing page",Not Complete,Aarti Sura,None Set,
ICC,Sous-Chef contest,"Confirm ICC can track and separate contest leads",Complete,Aarti Sura,2013-05-22,
ICC,Sous-Chef contest,"Launch promotional landing page",Not Complete,Aarti Sura,None Set,
ICC,Sous-Chef contest,"Draft copy for social networks",Complete,James Kotecki,2013-05-21,
ICC,Sous-Chef contest,"Draft copy for non-career alumni email marketing",Complete,James Kotecki,2013-05-21,
ICC,Sous-Chef contest,"Promote the Sous Chef contest using Promoted Posts",Not Complete,Unassigned,None Set,
ICC,Linkedin Pilot,"Get access to LinkedIn account",Complete,Jeff Cooper,2013-05-17,
ICC,Linkedin Pilot,"Get CC authorization for LinkedIn spend",Complete,Aarti Sura,2013-05-28,
ICC,Linkedin Pilot,"Configure LinkedIn ads manager",Complete,Jeff Cooper,2013-05-21,
ICC,Linkedin Pilot,"Create campaigns and draft ad copy",Complete,Jeff Cooper,2013-05-21,
ICC,Linkedin Pilot,"Get client approval on ad copy",Complete,Aarti Sura,2013-05-28,
ICC,Linkedin Pilot,"Edit Ad Copy",Complete,Jeff Cooper,2013-05-28,
ICC,Linkedin Pilot,"Launch Pilot Campaigns",Complete,Jeff Cooper,2013-05-28,
ICC,Linkedin Pilot,"Add additional targeting params and campaigns",Complete,Jeff Cooper,2013-05-28,
ICC,Career Path Webinar,"Webinar tech rehearsal",Complete,James Kotecki,2013-07-31,
ICC,Career Path Webinar,"Edits to Careers Pt. 2 deck",Complete,James Kotecki,2013-07-29,
ICC,Career Path Webinar,"Get pictures from Amanda",Complete,James Kotecki,2013-07-29,
ICC,Career Path Webinar,"Review careers webinar pt. 2 deck",Complete,James Kotecki,2013-07-26,
ICC,Career Path Webinar,"Update careers webinar pt 2 deck",Complete,James Kotecki,2013-07-26,
ICC,Career Path Webinar,"Add desired program as dropdown to careers pt. 2",Complete,James Kotecki,2013-07-24,
ICC,Career Path Webinar,"Follow-up to careers pt 1",Complete,James Kotecki,2013-07-24,
ICC,Career Path Webinar,"Renew Webinar Account",Complete,James Kotecki,2013-07-16,
ICC,Career Path Webinar,"Brainstorm new webinars",Complete,James Kotecki,2013-07-22,
ICC,Career Path Webinar,"Call Melanie about updated marketing plan",Complete,James Kotecki,2013-07-08,
ICC,Career Path Webinar,"Link to other webinars",Complete,James Kotecki,2013-07-03,
ICC,Career Path Webinar,"Confirm 2 webinars and alter marketing, webinar details",Complete,James Kotecki,2013-07-01,
ICC,Career Path Webinar,"Revise description and marketing plan - 1 hr",Complete,James Kotecki,2013-06-20,
ICC,Career Path Webinar,"Create webinar project plan",Complete,James Kotecki,2013-06-13,
ICC,Career Path Webinar,"Initial call w/ Lauren from ICC",Complete,James Kotecki,2013-06-18,
ICC,Career Path Webinar,"Draft Careers webinar description",Complete,James Kotecki,2013-06-18,
ICC,Career Path Webinar,"Create webinar room",Complete,Hannah Davis,2013-06-19,
ICC,Career Path Webinar,"Draft marketing plan and content - expand",Complete,James Kotecki,2013-06-18,
ICC,Career Path Webinar,"Create initial presentation outline",Complete,James Kotecki,2013-06-19,
ICC,Career Path Webinar,"Determine one vs. two webinars",Complete,James Kotecki,2013-06-21,
ICC,Career Path Webinar,"Draft marketing plan and content - initial layout",Complete,James Kotecki,2013-06-17,
ICC,Career Path Webinar,"Set date for webinar",Complete,Unassigned,2013-06-13,
ICC,Career Path Webinar,"Presentation draft #1",Complete,James Kotecki,2013-07-08,
ICC,Career Path Webinar,"Add images to PPT",Complete,Hannah Davis,2013-07-08,
ICC,Career Path Webinar,"Review presentation draft w Melanie and Lauren",Complete,James Kotecki,2013-07-10,
ICC,Career Path Webinar,"Presentation draft #2",Complete,James Kotecki,2013-07-18,
ICC,Career Path Webinar,"Proof ICC Careers Pt. 1 Webinar Deck",Complete,Diane Pulvino,2013-07-18,
ICC,Career Path Webinar,"Add pictures to Careers Webinar Pt. 2",Complete,Hannah Davis,2013-07-19,
ICC,Career Path Webinar,"Careers Part 2 Draft #1",Complete,James Kotecki,2013-07-19,
ICC,Career Path Webinar,"Presentation rehearsal/table read",Complete,James Kotecki,2013-07-16,
ICC,Career Path Webinar,"Technical run-through",Complete,James Kotecki,2013-07-22,
ICC,Career Path Webinar,"Produce webinar",Complete,James Kotecki,2013-07-23,
ICC,Career Path Webinar,"Format attendee report",Complete,Hannah Davis,2013-07-24,
ICC,Career Path Webinar,"Upload webinar to ICC YouTube & Kalatura channels",Complete,Hannah Davis,2013-07-24,
ICC,Career Path Webinar,"Draft ""Success Email"" for Aarti to send",Complete,James Kotecki,2013-07-24,
ICC,Career Path Webinar,"Draft blog post including embedded video",Complete,Hannah Davis,2013-07-24,
ICC,Career Path Webinar,"Draft email follow-up copy (that ICC will send out)",Complete,James Kotecki,2013-07-24,
ICC,Career Path Webinar,"Careers Part 2 Webinar hosting",Complete,James Kotecki,2013-08-01,
ICC,Career Path Webinar,"process raw lead data",Complete,James Kotecki,2013-08-01,
ICC,Career Path Webinar,"Edit and upload video",Complete,James Kotecki,2013-08-02,
ICC,Career Path Webinar,"Detailed reporting",Complete,James Kotecki,2013-08-02,
ICC,Wine Webinar,"Check Kaltura video",Complete,James Kotecki,2013-07-15,
ICC,Wine Webinar,"Make final webinar changes, send to Scott Carney",Complete,James Kotecki,2013-07-10,
ICC,Wine Webinar,"Create Banner Ad",Complete,Nuno,2013-07-03,
ICC,Wine Webinar,"Copy and image for Wine webinar banner",Complete,James Kotecki,2013-07-03,
ICC,Wine Webinar,"Revise deck",Complete,James Kotecki,2013-07-02,
ICC,Wine Webinar,"Create room and insert new webinar links into marketing copy",Complete,James Kotecki,2013-06-19,
ICC,Wine Webinar,"Send Melanie revised Wine details",Complete,James Kotecki,2013-06-18,
ICC,Wine Webinar,"Create webinar room",Complete,Hannah Davis,2013-06-19,
ICC,Wine Webinar,"Draft marketing plan",Complete,James Kotecki,2013-06-18,
ICC,Wine Webinar,"Nail down date and revise description/marketing plan",Complete,James Kotecki,2013-06-19,
ICC,Wine Webinar,"Presentation draft #1",Complete,James Kotecki,2013-06-27,
ICC,Wine Webinar,"Review deck - give James design feedback",Complete,Nuno,2013-06-27,
ICC,Wine Webinar,"Proof deck",Complete,Diane Pulvino,2013-06-27,
ICC,Wine Webinar,"send James PPT version of Alumni Webinar deck",Complete,Nuno,2013-06-27,
ICC,Wine Webinar,"Presentation run-through",Complete,James Kotecki,2013-07-01,
ICC,Wine Webinar,"Update ICC on registrations",Complete,James Kotecki,2013-06-28,
ICC,Wine Webinar,"Update ICC on registrations",Complete,James Kotecki,2013-07-09,
ICC,Wine Webinar,"Update ICC on registrations",Not Complete,James Kotecki,None Set,
ICC,Wine Webinar,"Presentation rehearsal/table read",Complete,James Kotecki,2013-07-08,
ICC,Wine Webinar,"Technical run-through",Complete,James Kotecki,2013-07-10,
ICC,Wine Webinar,"Produce webinar",Complete,James Kotecki,2013-07-11,
ICC,Wine Webinar,"Format attendee report",Complete,Hannah Davis,2013-07-12,
ICC,Wine Webinar,"Upload webinar to ICC YouTube & Kalatura channels",Complete,Hannah Davis,2013-07-12,
ICC,Wine Webinar,"Draft ""Success Email"" for Aarti to send",Complete,James Kotecki,2013-07-12,
ICC,Wine Webinar,"Draft blog post including embedded video",Complete,Hannah Davis,2013-07-12,
ICC,Local SEO,"ICC Directories - Yahoo & CityGrid",Not Complete,Diane Pulvino,2013-08-16,
ICC,Local SEO,"Respond to Phil's Inquiry re: LocalSchema.org",Complete,Jeff Cooper,2013-08-05,
ICC,Local SEO,"Add Local Schema",Complete,Jeff Cooper,2013-07-22,
ICC,Local SEO,"Add Directory Listings",Complete,Diane Pulvino,2013-07-25,
ICC,Local SEO,"Needs Assessment for ICC directories",Complete,Diane Pulvino,2013-07-16,
ICC,Local SEO,"Location Marketing",Complete,James Kotecki,2013-07-12,
MiCo,Onboarding,"Hours Breakdown of 30-60-90 plan for Mi-Co",Complete,Jeff Cooper,2013-06-28,
MiCo,Onboarding,"Work with Client to Hand-Off Email",Complete,Jeff Cooper,2013-06-14,
MiCo,Onboarding,"Configure Bing WMT",Complete,Jeff Cooper,2013-06-14,
MiCo,Onboarding,"Configure Google WMT",Complete,Jeff Cooper,2013-06-14,
MiCo,Onboarding,"Schedule Initial Deliverables sent by EB",Complete,Jeff Cooper,2013-06-13,
MiCo,Onboarding,"Follow Up With Outstanding Account Access",Complete,Jeff Cooper,2013-06-13,
